Order,Date,Price,FirstName,LastName,Destination,PickUp,Type
7392,30-07-2019 00:15:39,35,Mik,Demant,Kapstaden,Victoriasoen,Type 4
7393,30-10-2019 21:02:50,65,Martin,Lafi,Kabalo,St. Helena,Type 3
7394,22-04-2019 17:34:17,25,Steven,Madsen,Kabalo,Kapstaden,Type 5
7395,08-07-2019 01:54:02,50,Andreas,Pyndt,Mocambique,De Kanariske Oeer,Type 5
7396,28-08-2019 23:41:15,15,Alan,Demant,Tanger,Kabalo,Type 3
7397,06-09-2019 14:04:16,50,Marc,Ljungqvist,Slavekysten,Dakar,Type 5
7398,22-01-2019 11:54:22,30,Niels,Johansen,Congo,Omdurmant,Type 1
7399,18-03-2019 04:29:08,5,Gustav,Pedersen,Hvalbugten,Kap Guardafui,Type 3
7400,01-03-2019 10:10:35,80,Alexander,Madsen,Bahr El Ghazal,Suakin,Type 1
7401,13-11-2019 22:44:53,55,Jacob,Demant,Timbuktu,Kap st. Marie,Type 3
7402,04-06-2019 17:42:52,60,Helene,Vasie,Cairo,Mocambique,Type 2
7403,24-05-2019 16:35:37,55,Jakob,Trier,Amatave,Tripoli,Type 5
7404,01-09-2019 22:26:38,15,Kasper,Kireli,Dragebjerget,Hvalbugten,Type 4
7405,24-02-2019 09:37:57,55,Helene,Memborg,Tunis,Slavekysten,Type 3
7406,25-10-2019 09:18:09,30,Zeki,Roenhild,St. Helena,Victoriasoen,Type 2
7407,17-07-2019 17:04:14,70,Helene,Svenningsen,Mocambique,Victoria Faldene,Type 2
7408,03-07-2019 04:05:58,30,Jakob,Lafi,Addis Abeba,Victoriasoen,Type 3
7409,30-06-2019 16:49:42,25,Julius,Lund,Kapstaden,Tunis,Type 3
7410,13-10-2019 23:24:18,5,Alexander,Henriksen,Dragebjerget,Tripoli,Type 5
7411,10-11-2019 13:49:41,10,Simone,Vasie,Marrakesh,Cairo,Type 4
7412,21-09-2019 17:56:45,10,Jakob,Lund,Suakin,Suakin,Type 2
7413,20-05-2019 16:07:16,45,Gustav,Pyndt,Kapstaden,Addis Abeba,Type 5
7414,06-01-2019 09:27:52,15,Jacob,Henriksen,Sierra Leone,Dragebjerget,Type 1
7415,07-10-2019 01:26:25,40,Sofie,Hauge,Bahr El Ghazal,St. Helena,Type 5
7416,26-01-2019 03:53:52,100,Simone,Hegelund,Slavekysten,Kabalo,Type 1
7417,17-09-2019 06:13:42,75,Andreas,Lafi,Hvalbugten,Cairo,Type 5
7418,02-08-2019 08:10:11,90,Marc,Henriksen,Victoriasoen,Guldkysten,Type 3
7419,12-03-2019 22:58:13,70,Alexander,Roenhild,Timbuktu,Kapstaden,Type 2
7420,14-02-2019 10:44:48,70,Zeki,Vasie,Victoria Faldene,Kapstaden,Type 1
7421,31-05-2019 10:36:09,55,Gustav,Roenhild,Kap Guardafui,De Kanariske Oeer,Type 2
7422,09-05-2019 20:20:55,85,Niels,Trier,Dakar,Kapstaden,Type 5
7423,03-02-2019 21:05:35,10,Steven,Memborg,Suakin,Dragebjerget,Type 2
7424,21-09-2019 05:25:20,40,Benjamin,Kluw,Wadai,Victoria Faldene,Type 1
7425,24-01-2019 12:58:33,30,Helene,Memborg,Amatave,Cairo,Type 2
7426,28-08-2019 06:50:54,70,Simone,Svenningsen,Laundo,Congo,Type 2
7427,01-01-2019 06:48:56,35,Martin,Pyndt,Kapstaden,Addis Abeba,Type 3
7428,28-03-2019 23:45:28,85,Jakob,Andersen,Dafur,Kapstaden,Type 1
7429,26-01-2019 07:29:23,75,Steven,Vinther,Kap st. Marie,Slavekysten,Type 1
7430,09-04-2019 00:33:28,80,Gustav,Svenningsen,Omdurmant,Victoriasoen,Type 1
7431,24-07-2019 17:23:24,30,Martin,Andersen,Kabalo,Tanger,Type 3
7432,22-02-2019 14:57:23,100,Martin,Steffensen,Kapstaden,Bahr El Ghazal,Type 3
7433,17-10-2019 02:26:35,25,Gustav,Andersen,Amatave,Laundo,Type 1
7434,10-02-2019 09:52:11,10,Steven,Hildorf,Kabalo,Tripoli,Type 4
7435,18-03-2019 10:12:00,20,Simone,Pedersen,Bahr El Ghazal,Dafur,Type 4
7436,05-06-2019 20:09:57,30,Jakob,Memborg,Amatave,Mocambique,Type 4
7437,18-07-2019 03:39:36,75,Alan,Roenhild,Zanzibar,Tunis,Type 5
7438,05-07-2019 05:16:44,30,Helene,Kluw,Tanger,Sahara,Type 1
7439,21-05-2019 19:14:58,30,Steven,Svenningsen,Hvalbugten,Kap Guardafui,Type 1
7440,21-05-2019 12:22:02,50,Jakob,Memborg,St. Helena,Guldkysten,Type 4
7441,05-01-2019 02:44:26,15,Emil,Lafi,Mocambique,Cairo,Type 5
7442,16-01-2019 19:00:14,25,Jacob,Lafi,Zanzibar,Amatave,Type 1
7443,16-09-2019 08:24:22,85,Helene,Ljungqvist,Timbuktu,Hvalbugten,Type 4
7444,02-04-2019 22:46:20,50,Emil,Trier,Congo,Kapstaden,Type 3
7445,01-10-2019 11:07:10,60,Martin,Lund,Dragebjerget,Cairo,Type 3
7446,02-02-2019 16:24:58,70,Mik,Lafi,Tunis,Zanzibar,Type 3
7447,30-06-2019 07:54:42,45,Martin,Andersen,Hvalbugten,De Kanariske Oeer,Type 2
7448,23-07-2019 00:48:56,55,Julius,Henriksen,Zanzibar,Kabalo,Type 2
7449,24-04-2019 13:38:35,15,Kasper,Pyndt,Marrakesh,Marrakesh,Type 1
7450,18-08-2019 21:58:31,30,Julius,Hegelund,De Kanariske Oeer,Guldkysten,Type 4
7451,12-03-2019 19:34:10,90,Niels,Roenhild,Sahara,Bahr El Ghazal,Type 4
7452,24-03-2019 13:17:58,5,Benjamin,Andersen,Omdurmant,Slavekysten,Type 1
7453,15-03-2019 18:41:55,35,Mik,Pyndt,De Kanariske Oeer,Kap st. Marie,Type 3
7454,15-08-2019 02:58:53,90,Steven,Memborg,Suakin,St. Helena,Type 2
7455,22-08-2019 23:17:39,30,Marc,Jakobsen,Mocambique,Cairo,Type 1
7456,18-10-2019 09:34:45,80,Gustav,Vasie,Tanger,Hvalbugten,Type 4
7457,07-04-2019 11:57:33,30,Rasmus,Pyndt,Tanger,Kabalo,Type 1
7458,22-03-2019 22:02:04,85,Benjamin,Henriksen,Cairo,Laundo,Type 2
7459,27-03-2019 07:27:16,50,Lisa,Kluw,Sahara,Guldkysten,Type 3
7460,16-07-2019 12:49:30,60,Arkan,Vasie,Marrakesh,Dakar,Type 2
7461,25-01-2019 06:35:53,20,Andreas,Demant,Suakin,Dragebjerget,Type 5
7462,03-09-2019 10:23:11,70,Jakob,Johansen,Dafur,Suakin,Type 5
7463,28-02-2019 18:14:05,20,Kasper,Trier,Kap Guardafui,Zanzibar,Type 4
7464,13-03-2019 02:03:42,25,Simone,Vinther,Laundo,Sierra Leone,Type 3
7465,05-04-2019 21:53:54,55,Kasper,Andersen,Slavekysten,Kapstaden,Type 3
7466,11-01-2019 03:02:31,80,Rasmus,Hildorf,Sahara,Tanger,Type 4
7467,24-04-2019 08:56:20,10,Benjamin,Jakobsen,St. Helena,Timbuktu,Type 5
7468,10-10-2019 12:31:08,55,Julius,Meynan,Sierra Leone,Tripoli,Type 4
7469,24-10-2019 01:32:09,90,Jacob,Henriksen,Tunis,Amatave,Type 4
7470,08-10-2019 13:20:00,85,Martin,Kireli,Sierra Leone,Tripoli,Type 3
7471,28-05-2019 07:32:42,10,Mark,Lund,Amatave,Slavekysten,Type 4
7472,22-09-2019 10:56:25,50,Alexander,Henriksen,Tunis,Tunis,Type 2
7473,21-07-2019 09:10:53,15,Alexander,Henriksen,Wadai,Mocambique,Type 1
7474,13-11-2019 21:13:46,35,Marc,Wagtberg,De Kanariske Oeer,Sierra Leone,Type 2
7475,28-07-2019 08:10:53,70,Martin,Wagtberg,Mocambique,Cairo,Type 4
7476,25-08-2019 21:19:25,20,Kasper,Ljungqvist,Zanzibar,Dakar,Type 4
7477,24-02-2019 20:42:41,5,Zeki,Vinther,Hvalbugten,Wadai,Type 5
7478,07-02-2019 12:50:15,50,Rasmus,Pedersen,Dakar,Laundo,Type 3
7479,28-10-2019 15:33:01,90,Alexander,Lafi,Timbuktu,Addis Abeba,Type 2
7480,01-03-2019 05:59:08,100,Jakob,Andersen,Tanger,Hvalbugten,Type 3
7481,29-09-2019 00:14:04,50,Jakob,Kluw,Tanger,Mocambique,Type 3
7482,14-05-2019 13:12:54,25,Kasper,Pedersen,Kapstaden,Victoria Faldene,Type 4
7483,13-08-2019 16:03:47,30,Emil,Vinther,Victoriasoen,Tanger,Type 4
7484,29-05-2019 12:10:52,5,Benjamin,Kluw,St. Helena,Suakin,Type 1
7485,14-08-2019 10:08:26,40,Alexander,Ljungqvist,Slavekysten,Guldkysten,Type 5
7486,06-01-2019 13:43:30,75,Benjamin,Meynan,Zanzibar,Timbuktu,Type 5
7487,19-08-2019 10:28:43,90,Mik,Lund,Tripoli,Omdurmant,Type 3
7488,08-11-2019 15:02:35,40,Jonas,Demant,Bahr El Ghazal,Dafur,Type 5
7489,27-06-2019 12:05:43,60,Emil,Andersen,Tripoli,Dakar,Type 4
7490,19-05-2019 15:21:33,50,Simone,Madsen,Sahara,Omdurmant,Type 4
7491,10-11-2019 08:39:37,85,Benjamin,Meynan,Tunis,Hvalbugten,Type 4
7492,28-08-2019 10:34:06,20,Mark,Ljungqvist,Victoriasoen,Wadai,Type 3
7493,15-07-2019 11:50:13,75,Rasmus,Andersen,Victoria Faldene,Omdurmant,Type 5
7494,13-11-2019 02:05:33,75,Alan,Andersen,Mocambique,Guldkysten,Type 4
7495,23-05-2019 03:18:45,45,Steven,Kireli,Kap st. Marie,Mocambique,Type 3
7496,17-01-2019 12:21:04,10,Kasper,Demant,St. Helena,Sahara,Type 3
7497,02-03-2019 08:52:17,85,Alan,Madsen,Timbuktu,Tanger,Type 3
7498,02-06-2019 12:39:43,35,Andreas,Memborg,Marrakesh,Victoria Faldene,Type 5
7499,31-03-2019 05:23:37,50,Emil,Pedersen,Laundo,Mocambique,Type 2
7500,16-02-2019 10:30:11,45,Steven,Hegelund,Timbuktu,Amatave,Type 4
7501,29-04-2019 06:48:05,80,Sofie,Wagtberg,Kabalo,Marrakesh,Type 3
7502,06-09-2019 12:19:35,70,Julius,Hegelund,Slavekysten,Tunis,Type 1
7503,19-03-2019 10:04:36,55,Marc,Kluw,Wadai,Hvalbugten,Type 1
7504,06-06-2019 15:55:27,45,Emil,Lund,Victoriasoen,Sierra Leone,Type 5
7505,15-02-2019 22:27:41,65,Thomas,Meynan,Tanger,Suakin,Type 1
7506,15-05-2019 06:00:08,60,Jakob,Hauge,Marrakesh,Dakar,Type 5
7507,24-03-2019 10:45:08,30,Benjamin,Pedersen,Marrakesh,Guldkysten,Type 1
7508,01-07-2019 11:38:11,40,Marc,Vinther,Congo,Cairo,Type 1
7509,07-09-2019 06:38:04,30,Mark,Hildorf,De Kanariske Oeer,Victoria Faldene,Type 2
7510,13-11-2019 22:26:55,75,Jacob,Madsen,Sierra Leone,Timbuktu,Type 2
7511,09-04-2019 16:19:20,60,Emil,Johansen,Victoriasoen,Sahara,Type 1
7512,26-04-2019 09:02:51,90,Lisa,Kluw,Victoria Faldene,Victoriasoen,Type 4
7513,10-11-2019 06:54:12,75,Andreas,Demant,Kabalo,Sahara,Type 3
7514,15-02-2019 04:37:46,25,Thomas,Meynan,St. Helena,Tanger,Type 3
7515,27-08-2019 15:49:49,60,Martin,Wagtberg,Zanzibar,Cairo,Type 3
7516,30-04-2019 18:47:54,20,Jacob,Madsen,Kapstaden,Bahr El Ghazal,Type 2
7517,22-05-2019 09:47:07,45,Helene,Kireli,Dakar,Cairo,Type 4
7518,10-02-2019 02:18:56,15,Jacob,Johansen,Dafur,Tanger,Type 5
7519,12-07-2019 21:10:17,50,Andreas,Lund,Kap st. Marie,Hvalbugten,Type 3
7520,08-10-2019 11:56:26,65,Helene,Lund,Tunis,Hvalbugten,Type 1
7521,16-05-2019 08:02:19,40,Simone,Andersen,Hvalbugten,Tanger,Type 1
7522,29-01-2019 11:19:07,20,Sofie,Wagtberg,Addis Abeba,Suakin,Type 5
7523,16-09-2019 20:08:15,55,Zeki,Andersen,Kapstaden,Kap st. Marie,Type 5
7524,16-06-2019 20:43:56,10,Sofie,Kluw,Victoriasoen,St. Helena,Type 2
7525,23-07-2019 03:19:22,25,Marc,Johansen,Cairo,Tripoli,Type 5
7526,26-10-2019 23:48:43,60,Gustav,Pedersen,Cairo,Sahara,Type 5
7527,24-07-2019 23:37:12,20,Mark,Pedersen,Sierra Leone,Slavekysten,Type 4
7528,25-08-2019 12:38:18,100,Mark,Lund,Kap st. Marie,Victoriasoen,Type 4
7529,22-06-2019 04:32:31,15,Niels,Meynan,Victoria Faldene,Slavekysten,Type 3
7530,31-07-2019 02:18:07,20,Lisa,Hildorf,Zanzibar,Marrakesh,Type 1
7531,28-06-2019 23:47:21,65,Rasmus,Pedersen,Timbuktu,Slavekysten,Type 2
7532,27-07-2019 07:59:31,15,Jonas,Steffensen,Laundo,Kabalo,Type 4
7533,07-06-2019 20:01:33,80,Andreas,Roenhild,Suakin,Tripoli,Type 3
7534,12-08-2019 07:07:58,55,Andreas,Memborg,Timbuktu,Timbuktu,Type 1
7535,08-05-2019 00:56:45,70,Simone,Hildorf,Mocambique,Suakin,Type 3
7536,10-01-2019 10:05:07,5,Helene,Kluw,Victoriasoen,Kabalo,Type 4
7537,10-02-2019 22:39:09,65,Simone,Meynan,Victoria Faldene,Omdurmant,Type 3
7538,17-10-2019 11:39:08,35,Andreas,Vinther,Congo,Bahr El Ghazal,Type 5
7539,17-02-2019 02:07:51,25,Jacob,Demant,Omdurmant,Tunis,Type 5
7540,17-05-2019 00:44:46,60,Mark,Meynan,Suakin,Suakin,Type 5
7541,24-03-2019 16:14:45,45,Julius,Kluw,Sahara,Dafur,Type 1
7542,13-06-2019 08:24:43,5,Lisa,Henriksen,Sahara,Tripoli,Type 5
7543,16-03-2019 07:23:08,90,Julius,Svenningsen,Victoria Faldene,Victoriasoen,Type 1
7544,19-04-2019 04:02:51,80,Helene,Lund,St. Helena,Addis Abeba,Type 3
7545,13-11-2019 08:39:03,60,Gustav,Steffensen,Amatave,De Kanariske Oeer,Type 2
7546,19-08-2019 08:01:00,70,Julius,Jakobsen,Kap Guardafui,Addis Abeba,Type 5
7547,23-03-2019 06:09:27,50,Alan,Kluw,Tunis,Omdurmant,Type 2
7548,21-01-2019 13:33:28,35,Simone,Vinther,Mocambique,Omdurmant,Type 3
7549,04-02-2019 23:55:09,80,Alan,Steffensen,Tanger,Hvalbugten,Type 1
7550,09-01-2019 06:17:41,20,Martin,Roenhild,Tripoli,Slavekysten,Type 2
7551,08-08-2019 10:56:14,45,Julius,Wagtberg,Sahara,Dafur,Type 2
7552,25-03-2019 12:34:48,25,Benjamin,Hauge,Hvalbugten,Sahara,Type 2
7553,17-05-2019 18:43:13,10,Alexander,Steffensen,Marrakesh,Laundo,Type 2
7554,02-07-2019 00:18:00,80,Alexander,Pyndt,De Kanariske Oeer,Bahr El Ghazal,Type 3
7555,30-01-2019 20:29:19,35,Simone,Meynan,Hvalbugten,Sierra Leone,Type 3
7556,28-04-2019 11:46:48,25,Helene,Andersen,Dragebjerget,Sahara,Type 4
7557,01-01-2019 08:26:43,75,Lisa,Roenhild,St. Helena,Cairo,Type 2
7558,03-09-2019 13:14:08,25,Jacob,Demant,Tunis,Suakin,Type 1
7559,06-03-2019 08:31:15,20,Andreas,Roenhild,Mocambique,Bahr El Ghazal,Type 2
7560,01-10-2019 18:17:21,20,Rasmus,Lund,De Kanariske Oeer,Omdurmant,Type 5
7561,25-04-2019 16:17:58,50,Marc,Steffensen,Kap Guardafui,Victoriasoen,Type 4
7562,06-03-2019 08:01:42,40,Jacob,Trier,Kabalo,Dragebjerget,Type 4
7563,27-04-2019 22:06:25,60,Gustav,Kluw,Kap Guardafui,Cairo,Type 3
7564,09-10-2019 10:11:03,5,Sofie,Jakobsen,Sierra Leone,Slavekysten,Type 4
7565,24-01-2019 06:16:51,40,Simone,Andersen,Kap Guardafui,Dragebjerget,Type 4
7566,30-03-2019 10:05:54,75,Steven,Wagtberg,Victoria Faldene,Tanger,Type 4
7567,17-09-2019 12:53:40,85,Mark,Kireli,Kap Guardafui,Dafur,Type 5
7568,07-03-2019 16:27:23,5,Benjamin,Roenhild,Marrakesh,Tanger,Type 2
7569,16-10-2019 19:16:08,30,Rasmus,Kireli,Mocambique,Cairo,Type 4
7570,29-01-2019 21:55:06,70,Rasmus,Henriksen,Kap Guardafui,Marrakesh,Type 2
7571,30-05-2019 20:47:53,35,Steven,Memborg,Laundo,Dafur,Type 3
7572,19-09-2019 05:36:56,70,Zeki,Kluw,Wadai,Dragebjerget,Type 1
7573,19-04-2019 11:39:41,75,Simone,Madsen,De Kanariske Oeer,Kabalo,Type 3
7574,28-04-2019 07:43:21,90,Arkan,Lund,Kap st. Marie,Kapstaden,Type 3
7575,01-10-2019 18:25:33,85,Alan,Kluw,Amatave,Hvalbugten,Type 2
7576,21-05-2019 14:29:21,45,Benjamin,Madsen,Slavekysten,Sahara,Type 3
7577,26-05-2019 18:49:00,85,Andreas,Demant,Omdurmant,Tripoli,Type 1
7578,22-10-2019 12:52:11,90,Arkan,Hegelund,Kap st. Marie,Suakin,Type 4
7579,29-07-2019 08:53:42,45,Steven,Henriksen,Victoriasoen,St. Helena,Type 2
7580,11-04-2019 20:40:37,75,Benjamin,Andersen,Timbuktu,Kapstaden,Type 2
7581,29-03-2019 11:39:17,65,Alan,Kluw,Dafur,Suakin,Type 2
7582,26-10-2019 07:34:04,40,Simone,Hauge,Dakar,Cairo,Type 3
7583,30-07-2019 21:34:08,25,Niels,Demant,Victoriasoen,Sahara,Type 1
7584,29-10-2019 17:55:26,35,Helene,Memborg,Dragebjerget,Laundo,Type 5
7585,18-07-2019 22:46:36,15,Jacob,Memborg,Zanzibar,Mocambique,Type 2
7586,24-03-2019 06:40:11,45,Helene,Pedersen,Laundo,Wadai,Type 1
7587,05-03-2019 19:50:48,45,Alan,Vasie,Kabalo,Dafur,Type 3
7588,22-01-2019 06:32:41,35,Simone,Madsen,Timbuktu,Tripoli,Type 1
7589,30-08-2019 09:07:11,25,Jacob,Hauge,Mocambique,Tunis,Type 5
7590,18-09-2019 23:26:09,100,Benjamin,Hegelund,Marrakesh,Tunis,Type 3
7591,01-09-2019 11:44:11,10,Mik,Memborg,Congo,Omdurmant,Type 3
7592,28-10-2019 19:26:22,70,Jakob,Johansen,Addis Abeba,Guldkysten,Type 4
7593,14-06-2019 15:27:03,85,Kasper,Svenningsen,Timbuktu,Mocambique,Type 5
7594,11-01-2019 07:24:31,100,Mik,Pedersen,Kap st. Marie,Kap Guardafui,Type 4
7595,26-06-2019 23:24:15,80,Niels,Johansen,Addis Abeba,Suakin,Type 5
7596,27-06-2019 21:18:45,50,Martin,Steffensen,Tripoli,Bahr El Ghazal,Type 1
7597,01-01-2019 13:53:53,20,Helene,Kluw,Timbuktu,Hvalbugten,Type 1
7598,06-02-2019 13:54:49,25,Simone,Trier,Victoriasoen,Suakin,Type 1
7599,29-05-2019 11:06:20,20,Simone,Lafi,Amatave,Dragebjerget,Type 5
7600,02-09-2019 18:55:45,20,Jonas,Wagtberg,Tunis,Hvalbugten,Type 3
7601,12-01-2019 08:08:02,65,Alexander,Vinther,Timbuktu,Laundo,Type 1
7602,11-07-2019 13:39:21,45,Julius,Hildorf,Cairo,Tunis,Type 2
7603,29-07-2019 16:04:10,45,Zeki,Ljungqvist,Amatave,Congo,Type 2
7604,15-11-2019 06:05:20,50,Steven,Wagtberg,Kabalo,Sahara,Type 5
7605,11-06-2019 00:55:40,90,Gustav,Steffensen,Hvalbugten,Laundo,Type 2
7606,04-07-2019 21:33:08,25,Zeki,Wagtberg,Suakin,Suakin,Type 3
7607,26-10-2019 19:31:11,10,Jacob,Henriksen,Kapstaden,Sahara,Type 1
7608,11-01-2019 22:06:16,35,Thomas,Lund,Dragebjerget,Tunis,Type 5
7609,09-08-2019 16:02:08,90,Helene,Svenningsen,Tripoli,Tunis,Type 5
7610,14-05-2019 10:55:07,50,Marc,Memborg,Mocambique,Kapstaden,Type 5
7611,14-08-2019 13:15:59,80,Lisa,Hildorf,Mocambique,Marrakesh,Type 4
7612,03-01-2019 01:06:53,25,Mik,Svenningsen,Dragebjerget,Victoria Faldene,Type 3
7613,25-07-2019 13:10:29,100,Mik,Meynan,Tanger,St. Helena,Type 3
7614,03-04-2019 17:19:19,80,Zeki,Johansen,Bahr El Ghazal,Dragebjerget,Type 1
7615,28-08-2019 07:12:43,70,Rasmus,Wagtberg,Marrakesh,Congo,Type 1
7616,14-10-2019 19:21:56,40,Marc,Hegelund,Wadai,Sahara,Type 1
7617,19-08-2019 10:27:57,100,Jacob,Hegelund,Addis Abeba,Mocambique,Type 5
7618,17-01-2019 11:20:08,100,Arkan,Madsen,Kapstaden,Kap Guardafui,Type 1
7619,03-07-2019 00:22:10,45,Marc,Hauge,Suakin,Timbuktu,Type 5
7620,06-10-2019 03:21:43,90,Andreas,Steffensen,Suakin,Zanzibar,Type 5
7621,23-06-2019 19:58:09,60,Thomas,Pedersen,Kapstaden,Slavekysten,Type 4
7622,16-09-2019 23:23:59,10,Niels,Pyndt,Sierra Leone,Kabalo,Type 1
7623,18-09-2019 20:45:55,25,Andreas,Wagtberg,Dafur,Kap st. Marie,Type 4
7624,14-01-2019 22:34:11,75,Steven,Meynan,Zanzibar,Slavekysten,Type 2
7625,20-07-2019 04:21:32,40,Andreas,Trier,Kapstaden,Sahara,Type 5
7626,21-03-2019 03:35:04,90,Sofie,Hildorf,Kabalo,Slavekysten,Type 2
7627,21-06-2019 21:37:56,60,Thomas,Kireli,Sahara,Bahr El Ghazal,Type 5
7628,06-06-2019 10:49:13,75,Andreas,Kluw,Omdurmant,Kabalo,Type 4
7629,25-08-2019 13:50:05,40,Arkan,Madsen,Marrakesh,Slavekysten,Type 5
7630,04-04-2019 20:46:24,25,Benjamin,Meynan,Guldkysten,Kapstaden,Type 3
7631,11-01-2019 06:53:30,35,Julius,Wagtberg,Sahara,Tripoli,Type 1
7632,18-06-2019 23:03:04,55,Simone,Hegelund,Dafur,Wadai,Type 3
7633,17-03-2019 05:19:38,60,Jakob,Steffensen,Slavekysten,Victoria Faldene,Type 4
7634,09-06-2019 07:09:20,65,Simone,Hauge,De Kanariske Oeer,Marrakesh,Type 5
7635,29-09-2019 08:32:31,20,Niels,Kireli,Congo,Dafur,Type 1
7636,03-05-2019 08:55:05,100,Zeki,Henriksen,Tripoli,Guldkysten,Type 2
7637,09-08-2019 04:22:21,60,Kasper,Madsen,Dafur,Kap st. Marie,Type 1
7638,20-05-2019 00:21:10,75,Sofie,Memborg,Zanzibar,Sierra Leone,Type 1
7639,18-02-2019 02:25:41,20,Alexander,Andersen,Cairo,Laundo,Type 1
7640,12-01-2019 07:44:53,90,Helene,Vasie,Victoria Faldene,Marrakesh,Type 5
7641,15-05-2019 01:08:26,25,Rasmus,Memborg,Tripoli,Tanger,Type 2
7642,14-04-2019 07:49:29,35,Arkan,Pedersen,Timbuktu,Suakin,Type 1
7643,21-01-2019 02:05:12,30,Jacob,Steffensen,Tunis,Marrakesh,Type 1
7644,06-03-2019 13:04:35,15,Gustav,Trier,Amatave,Kap Guardafui,Type 4
7645,04-02-2019 22:53:44,85,Thomas,Andersen,Dakar,Kap st. Marie,Type 2
7646,08-01-2019 08:32:16,65,Lisa,Svenningsen,Victoria Faldene,Addis Abeba,Type 5
7647,07-04-2019 16:21:15,30,Simone,Kireli,Victoriasoen,Cairo,Type 5
7648,27-08-2019 18:29:51,15,Sofie,Lund,Dafur,Guldkysten,Type 4
7649,27-05-2019 13:51:35,40,Gustav,Meynan,Slavekysten,Kapstaden,Type 3
7650,08-07-2019 12:14:21,60,Rasmus,Hegelund,Kap Guardafui,Dafur,Type 5
7651,30-10-2019 13:50:48,35,Niels,Ljungqvist,Sierra Leone,Guldkysten,Type 2
7652,10-01-2019 05:53:07,90,Emil,Trier,Cairo,Hvalbugten,Type 3
7653,09-02-2019 06:19:00,15,Zeki,Roenhild,Kapstaden,Amatave,Type 1
7654,03-01-2019 14:03:40,25,Benjamin,Ljungqvist,Cairo,Dafur,Type 4
7655,20-10-2019 12:53:49,45,Simone,Vinther,Dragebjerget,Victoria Faldene,Type 3
7656,14-01-2019 20:02:41,15,Mik,Hildorf,Laundo,Victoriasoen,Type 4
7657,05-06-2019 20:37:42,50,Mark,Ljungqvist,Bahr El Ghazal,Omdurmant,Type 2
7658,30-06-2019 09:34:56,90,Thomas,Hegelund,Wadai,Victoriasoen,Type 3
7659,18-04-2019 22:47:53,45,Gustav,Steffensen,Congo,St. Helena,Type 1
7660,26-01-2019 23:57:34,30,Zeki,Jakobsen,Sierra Leone,Mocambique,Type 4
7661,08-10-2019 23:55:26,80,Emil,Vasie,Guldkysten,Timbuktu,Type 4
7662,03-02-2019 13:58:16,70,Lisa,Lund,Hvalbugten,Addis Abeba,Type 2
7663,01-10-2019 21:42:59,75,Helene,Vasie,Amatave,Cairo,Type 3
7664,10-03-2019 15:30:40,20,Andreas,Vinther,Kabalo,Congo,Type 5
7665,19-08-2019 04:10:59,20,Alan,Jakobsen,Wadai,Kap Guardafui,Type 2
7666,13-04-2019 15:17:57,70,Kasper,Pyndt,De Kanariske Oeer,Bahr El Ghazal,Type 1
7667,31-01-2019 00:19:51,25,Alan,Pedersen,Tripoli,Tripoli,Type 1
7668,13-02-2019 13:27:29,60,Jonas,Trier,Dakar,Cairo,Type 5
7669,15-08-2019 17:46:47,65,Jonas,Vinther,Dafur,Laundo,Type 5
7670,07-05-2019 13:32:48,20,Simone,Pedersen,Omdurmant,Dafur,Type 1
7671,02-07-2019 11:55:58,40,Rasmus,Andersen,Dafur,Kap Guardafui,Type 5
7672,23-05-2019 15:28:19,55,Steven,Trier,Omdurmant,Suakin,Type 1
7673,03-02-2019 03:06:54,80,Kasper,Madsen,Kapstaden,Kabalo,Type 4
7674,17-03-2019 15:13:25,65,Mark,Memborg,Timbuktu,Kap st. Marie,Type 3
7675,05-05-2019 11:17:44,50,Thomas,Pyndt,Kap Guardafui,Guldkysten,Type 4
7676,06-04-2019 13:30:39,25,Thomas,Ljungqvist,Congo,Kap Guardafui,Type 5
7677,05-06-2019 13:41:57,80,Andreas,Svenningsen,Kabalo,Congo,Type 2
7678,22-04-2019 21:16:21,10,Emil,Lafi,Bahr El Ghazal,Sierra Leone,Type 2
7679,14-08-2019 08:45:31,80,Emil,Kireli,Sahara,Zanzibar,Type 5
7680,25-09-2019 19:42:51,50,Lisa,Hauge,Slavekysten,Kap st. Marie,Type 5
7681,01-10-2019 16:50:58,20,Steven,Hauge,Zanzibar,St. Helena,Type 4
7682,10-03-2019 19:27:52,60,Jonas,Hauge,Zanzibar,Amatave,Type 4
7683,25-06-2019 11:12:57,35,Jakob,Madsen,Amatave,Timbuktu,Type 3
7684,15-04-2019 15:50:38,80,Emil,Roenhild,Kap st. Marie,Amatave,Type 3
7685,05-05-2019 03:09:06,80,Alexander,Hildorf,St. Helena,Dakar,Type 3
7686,03-03-2019 12:52:30,40,Mark,Wagtberg,Kap Guardafui,Dakar,Type 1
7687,19-09-2019 14:22:32,30,Marc,Trier,Dafur,Kabalo,Type 1
7688,14-03-2019 13:54:41,20,Helene,Andersen,Tanger,Kapstaden,Type 5
7689,17-05-2019 23:50:19,55,Marc,Hauge,Laundo,Tanger,Type 2
7690,18-03-2019 13:59:24,40,Martin,Hauge,Guldkysten,Cairo,Type 1
7691,07-01-2019 07:22:41,85,Alan,Pedersen,Victoriasoen,Zanzibar,Type 5
7692,18-03-2019 02:53:05,20,Arkan,Jakobsen,St. Helena,Amatave,Type 2
